"latitude","longitude","price",
46.9461,-133.431,53,
46.9473,-133.432,77,
46.9485,-133.433,67,
46.9498,-133.435,60,
46.951,-133.436,60,
46.9523,-133.438,53,
46.9535,-133.439,61,
46.9547,-133.441,51,
46.956,-133.442,121,
46.9572,-133.444,118,
46.9585,-133.445,61,
46.9597,-133.447,60,
46.961,-133.448,51,
46.9622,-133.45,125,
46.9634,-133.451,122,
46.9647,-133.453,61,
46.9659,-133.454,61,
46.9672,-133.455,65,
46.9684,-133.457,64,
46.9696,-133.458,62,
46.9709,-133.46,61,
46.9721,-133.461,60,
46.9734,-133.463,65,
46.9746,-133.464,54,
46.9759,-133.466,57,
46.9771,-133.467,53,
46.9783,-133.469,51,
46.9796,-133.47,126,
46.9808,-133.472,122,
46.9821,-133.473,70,
46.9833,-133.475,52,
46.9845,-133.476,127,
46.9858,-133.477,462,
46.987,-133.479,898,
46.9883,-133.48,492,
46.9895,-133.482,141,
46.9908,-133.483,54,
46.992,-133.485,163,
46.9932,-133.486,55,
46.9945,-133.488,54,
46.9957,-133.489,55,
46.997,-133.491,54,
46.9982,-133.492,56,
46.9994,-133.494,51,
47.0007,-133.495,55,
47.0019,-133.497,54,
47.0032,-133.498,78,
47.0044,-133.5,54,
47.0057,-133.501,71,
47.0069,-133.502,57,
47.0081,-133.504,54,
47.0094,-133.505,51,
47.0106,-133.507,54,
47.0119,-133.508,51,
47.0131,-133.51,54,
47.0143,-133.511,55,
47.0156,-133.513,54,
47.0168,-133.514,56,
47.0181,-133.516,72,
47.0193,-133.517,56,
47.0206,-133.519,55,
47.0218,-133.52,74,
47.023,-133.522,75,
47.0243,-133.523,74,
47.0255,-133.524,79,
47.0268,-133.526,54,
47.028,-133.527,51,
47.0292,-133.529,57,
47.0305,-133.53,83,
47.0317,-133.532,74,
47.033,-133.533,57,
47.0342,-133.535,55,
47.0355,-133.536,73,
47.0367,-133.538,52,
47.0379,-133.539,59,
47.0392,-133.541,52,
47.0404,-133.542,53,
47.0417,-133.544,53,
47.0429,-133.545,55,
47.0441,-133.546,51,
47.0454,-133.548,54,
47.0466,-133.549,55,
47.0479,-133.551,56,
47.0491,-133.552,58,
47.0504,-133.554,51,
47.0516,-133.555,52,
47.0528,-133.557,60,
47.0541,-133.558,52,
47.0553,-133.56,61,
47.0566,-133.561,64,
47.0578,-133.563,64,
47.059,-133.564,54,
47.0603,-133.566,69,
47.0615,-133.567,59,
47.0628,-133.568,57,
47.064,-133.57,62,
47.0653,-133.571,56,
47.0665,-133.573,52,
47.0677,-133.574,61,
47.069,-133.576,60,
47.0702,-133.577,63,
47.0715,-133.579,69,
47.0727,-133.58,67,
47.0739,-133.582,60,
47.0752,-133.583,58,
47.0764,-133.585,53,
47.0777,-133.586,62,
47.0789,-133.588,52,
47.0802,-133.589,57,
47.0814,-133.59,155,
47.0826,-133.592,55,
47.0839,-133.593,53,
47.0851,-133.595,56,
47.0864,-133.596,55,
47.0876,-133.598,52,
47.0888,-133.599,53,
47.0901,-133.601,53,
47.0913,-133.602,55,
47.0926,-133.604,56,
47.0938,-133.605,55,
47.0951,-133.607,68,
47.0963,-133.608,141,
47.0975,-133.61,52,
47.0988,-133.611,52,
47.1,-133.612,55,
47.1013,-133.614,55,
47.1025,-133.615,54,
47.1037,-133.617,145,
47.105,-133.618,67,
47.1062,-133.62,51,
47.1075,-133.621,51,
47.1087,-133.623,127,
47.11,-133.624,148,
47.1112,-133.626,492,
47.1124,-133.627,919,
47.1137,-133.629,535,
47.1149,-133.63,148,
47.1162,-133.632,78,
47.1174,-133.633,51,
47.1186,-133.635,51,
47.1199,-133.636,51,
47.1211,-133.637,147,
47.1224,-133.639,51,
47.1236,-133.64,74,
47.1249,-133.642,51,
47.1261,-133.643,51,
47.1273,-133.645,74,
47.1286,-133.646,68,
47.1298,-133.648,53,
47.1311,-133.649,51,
47.1323,-133.651,51,
47.1335,-133.652,53,
47.1348,-133.654,53,
47.136,-133.655,56,
47.1373,-133.657,51,
47.1385,-133.658,51,
47.1398,-133.659,51,
47.141,-133.661,53,
47.1422,-133.662,67,
47.1435,-133.664,52,
47.1447,-133.665,51,
47.146,-133.667,51,
47.1472,-133.668,70,
47.1484,-133.67,51,
47.1497,-133.671,67,
47.1509,-133.673,68,
47.1522,-133.674,69,
47.1534,-133.676,53,
47.1547,-133.677,70,
47.1559,-133.679,52,
47.1571,-133.68,56,
47.1584,-133.681,80,
47.1596,-133.683,53,
47.1609,-133.684,51,
47.1621,-133.686,52,
47.1633,-133.687,51,
47.1646,-133.689,52,
47.1658,-133.69,53,
47.1671,-133.692,54,
47.1683,-133.693,51,
47.1695,-133.695,54,
47.1708,-133.696,53,
47.172,-133.698,60,
47.1733,-133.699,56,
47.1745,-133.701,59,
47.1758,-133.702,59,
47.177,-133.703,55,
47.1782,-133.705,52,
47.1795,-133.706,62,
47.1807,-133.708,51,
47.182,-133.709,58,
47.1832,-133.711,53,
47.1844,-133.712,60,
47.1857,-133.714,65,
47.1869,-133.715,61,
47.1882,-133.717,61,
47.1894,-133.718,57,
47.1907,-133.72,53,
47.1919,-133.721,59,
47.1931,-133.723,60,
47.1944,-133.724,51,
47.1956,-133.725,68,
47.1969,-133.727,66,
47.1981,-133.728,59,
47.1993,-133.73,58,
47.2006,-133.731,55,
47.2018,-133.733,57,
47.2031,-133.734,65,
47.2043,-133.736,59,
47.2056,-133.737,54,
47.2068,-133.739,64,
47.208,-133.74,164,
47.2093,-133.742,56,
47.2105,-133.743,73,
47.2118,-133.745,55,
47.213,-133.746,57,
47.2142,-133.747,58,
47.2155,-133.749,57,
47.2167,-133.75,55,
47.218,-133.752,59,
47.2192,-133.753,74,
47.2205,-133.755,54,
47.2217,-133.756,75,
47.2229,-133.758,57,
47.2242,-133.759,55,
47.2254,-133.761,53,
47.2267,-133.762,54,
47.2279,-133.764,128,
47.2291,-133.765,127,
47.2304,-133.767,52,
47.2316,-133.768,67,
47.2329,-133.77,146,
47.2341,-133.771,74,
47.2354,-133.772,142,
47.2366,-133.774,535,
47.2378,-133.775,1078,
47.2391,-133.777,570,
47.2403,-133.778,163,
47.2416,-133.78,54,
47.2428,-133.781,55,
47.244,-133.783,55,
47.2453,-133.784,51,
47.2465,-133.786,55,
47.2478,-133.787,51,
47.249,-133.789,54,
47.2503,-133.79,57,
47.2515,-133.792,54,
47.2527,-133.793,55,
47.254,-133.794,58,
47.2552,-133.796,57,
47.2565,-133.797,57,
47.2577,-133.799,57,
47.2589,-133.8,56,
47.2602,-133.802,51,
47.2614,-133.803,54,
47.2627,-133.805,54,
47.2639,-133.806,54,
47.2652,-133.808,55,
47.2664,-133.809,54,
47.2676,-133.811,77,
47.2689,-133.812,74,
47.2701,-133.814,74,
47.2714,-133.815,74,
47.2726,-133.816,73,
47.2738,-133.818,73,
47.2751,-133.819,54,
47.2763,-133.821,52,
47.2776,-133.822,68,
47.2788,-133.824,73,
47.2801,-133.825,72,
47.2813,-133.827,59,
47.2825,-133.828,55,
47.2838,-133.83,84,
47.285,-133.831,51,
47.2863,-133.833,51,
47.2875,-133.834,82,
47.2887,-133.836,51,
47.29,-133.837,55,
47.2912,-133.838,53,
47.2925,-133.84,52,
47.2937,-133.841,54,
47.295,-133.843,62,
47.2962,-133.844,62,
47.2974,-133.846,64,
47.2987,-133.847,66,
47.2999,-133.849,68,
47.3012,-133.85,63,
47.3024,-133.852,52,
47.3036,-133.853,63,
47.3049,-133.855,51,
47.3061,-133.856,51,
47.3074,-133.858,53,
47.3086,-133.859,68,
47.3099,-133.86,67,
47.3111,-133.862,57,
47.3123,-133.863,67,
47.3136,-133.865,62,
47.3148,-133.866,51,
47.3161,-133.868,70,
47.3173,-133.869,60,
47.3185,-133.871,52,
47.3198,-133.872,75,
47.321,-133.874,66,
47.3223,-133.875,58,
47.3235,-133.877,61,
47.3248,-133.878,57,
47.326,-133.88,59,
47.3272,-133.881,67,
47.3285,-133.882,51,
47.3297,-133.884,56,
47.331,-133.885,63,
47.3322,-133.887,57,
47.3334,-133.888,53,
47.3347,-133.89,51,
47.3359,-133.891,54,
47.3372,-133.893,51,
47.3384,-133.894,54,
47.3397,-133.896,121,
47.3409,-133.897,120,
47.3421,-133.899,109,
47.3434,-133.9,114,
47.3446,-133.902,63,
47.3459,-133.903,60,
47.3471,-133.905,52,
47.3483,-133.906,55,
47.3496,-133.907,68,
47.3508,-133.909,51,
47.3521,-133.91,54,
47.3533,-133.912,124,
47.3546,-133.913,53,
47.3558,-133.915,139,
47.357,-133.916,72,
47.3583,-133.918,72,
47.3595,-133.919,54,
47.3608,-133.921,148,
47.362,-133.922,570,
47.3632,-133.924,1050,
47.3645,-133.925,536,
47.3657,-133.927,148,
47.367,-133.928,51,
47.3682,-133.929,148,
47.3695,-133.931,51,
47.3707,-133.932,51,
47.3719,-133.934,52,
47.3732,-133.935,51,
47.3744,-133.937,51,
47.3757,-133.938,51,
47.3769,-133.94,51,
47.3781,-133.941,51,
47.3794,-133.943,53,
47.3806,-133.944,51,
47.3819,-133.946,53,
47.3831,-133.947,52,
47.3844,-133.949,53,
47.3856,-133.95,52,
47.3868,-133.951,66,
47.3881,-133.953,51,
47.3893,-133.954,51,
47.3906,-133.956,67,
47.3918,-133.957,53,
47.393,-133.959,51,
47.3943,-133.96,69,
47.3955,-133.962,69,
47.3968,-133.963,69,
47.398,-133.965,68,
47.3993,-133.966,72,
47.4005,-133.968,68,
47.4017,-133.969,67,
47.403,-133.971,78,
47.4042,-133.972,69,
47.4055,-133.973,56,
47.4067,-133.975,80,
47.4079,-133.976,83,
47.4092,-133.978,76,
47.4104,-133.979,79,
47.4117,-133.981,78,
47.4129,-133.982,78,
47.4142,-133.984,53,
47.4154,-133.985,69,
47.4166,-133.987,56,
47.4179,-133.988,58,
47.4191,-133.99,53,
47.4204,-133.991,55,
47.4216,-133.993,61,
47.4228,-133.994,64,
47.4241,-133.995,65,
47.4253,-133.997,62,
47.4266,-133.998,58,
47.4278,-134,51,
47.4291,-134.001,57,
47.4303,-134.003,66,
47.4315,-134.004,54,
47.4328,-134.006,66,
47.434,-134.007,65,
47.4353,-134.009,57,
47.4365,-134.01,66,
47.4377,-134.012,64,
47.439,-134.013,51,
47.4402,-134.015,68,
47.4415,-134.016,71,
47.4427,-134.018,62,
47.444,-134.019,73,
47.4452,-134.02,75,
47.4464,-134.022,67,
47.4477,-134.023,61,
47.4489,-134.025,54,
47.4502,-134.026,51,
47.4514,-134.028,64,
47.4526,-134.029,51,
47.4539,-134.031,52,
47.4551,-134.032,63,
47.4564,-134.034,55,
47.4576,-134.035,54,
47.4589,-134.037,53,
47.4601,-134.038,52,
47.4613,-134.04,52,
47.4626,-134.041,51,
47.4638,-134.042,123,
47.4651,-134.044,61,
47.4663,-134.045,113,
47.4675,-134.047,57,
47.4688,-134.048,51,
47.47,-134.05,61,
47.4713,-134.051,53,
47.4725,-134.053,54,
47.4738,-134.054,69,
47.475,-134.056,63,
47.4762,-134.057,61,
47.4775,-134.059,51,
47.4787,-134.06,52,
47.48,-134.062,52,
47.4812,-134.063,130,
47.4824,-134.064,51,
47.4837,-134.066,69,
47.4849,-134.067,55,
47.4862,-134.069,157,
47.4874,-134.07,534,
47.4887,-134.072,928,
47.4899,-134.073,550,
47.4911,-134.075,151,
47.4924,-134.076,75,
47.4936,-134.078,51,
47.4949,-134.079,51,
47.4961,-134.081,51,
47.4973,-134.082,52,
47.4986,-134.084,52,
47.4998,-134.085,51,
47.5011,-134.086,51,
47.5023,-134.088,51,
47.5036,-134.089,54,
47.5048,-134.091,51,
47.506,-134.092,51,
47.5073,-134.094,51,
47.5085,-134.095,56,
47.5098,-134.097,52,
47.511,-134.098,67,
47.5122,-134.1,52,
47.5135,-134.101,52,
47.5147,-134.103,68,
47.516,-134.104,72,
47.5172,-134.106,69,
47.5185,-134.107,70,
47.5197,-134.108,70,
47.5209,-134.11,70,
47.5222,-134.111,69,
47.5234,-134.113,73,
47.5247,-134.114,69,
47.5259,-134.116,67,
47.5271,-134.117,79,
47.5284,-134.119,52,
47.5296,-134.12,56,
47.5309,-134.122,81,
47.5321,-134.123,84,
47.5334,-134.125,52,
47.5346,-134.126,52,
47.5358,-134.128,53,
47.5371,-134.129,53,
47.5383,-134.13,53,
47.5396,-134.132,70,
47.5408,-134.133,56,
47.542,-134.135,59,
47.5433,-134.136,53,
47.5445,-134.138,60,
47.5458,-134.139,62,
47.547,-134.141,64,
47.5483,-134.142,65,
47.5495,-134.144,61,
47.5507,-134.145,60,
47.552,-134.147,53,
47.5532,-134.148,51,
47.5545,-134.15,51,
47.5557,-134.151,57,
47.5569,-134.153,58,
47.5582,-134.154,57,
47.5594,-134.155,56,
47.5607,-134.157,58,
47.5619,-134.158,60,
47.5632,-134.16,54,
47.5644,-134.161,60,
47.5656,-134.163,70,
47.5669,-134.164,69,
47.5681,-134.166,52,
47.5694,-134.167,77,
47.5706,-134.169,59,
47.5718,-134.17,61,
47.5731,-134.172,56,
47.5743,-134.173,60,
47.5756,-134.175,66,
47.5768,-134.176,61,
47.5781,-134.177,53,
47.5793,-134.179,66,
47.5805,-134.18,57,
47.5818,-134.182,57,
47.583,-134.183,55,
47.5843,-134.185,54,
47.5855,-134.186,66,
47.5867,-134.188,53,
47.588,-134.189,160,
47.5892,-134.191,56,
47.5905,-134.192,68,
47.5917,-134.194,59,
47.593,-134.195,76,
47.5942,-134.197,57,
47.5954,-134.198,55,
47.5967,-134.199,55,
47.5979,-134.201,54,
47.5992,-134.202,52,
47.6004,-134.204,51,
47.6016,-134.205,55,
47.6029,-134.207,53,
47.6041,-134.208,136,
47.6054,-134.21,67,
47.6066,-134.211,53,
47.6079,-134.213,70,
47.6091,-134.214,51,
47.6103,-134.216,53,
47.6116,-134.217,147,
47.6128,-134.219,550,
47.6141,-134.22,1123,
47.6153,-134.221,546,
47.6165,-134.223,156,
47.6178,-134.224,52,
47.619,-134.226,52,
47.6203,-134.227,52,
47.6215,-134.229,52,
47.6228,-134.23,53,
47.624,-134.232,52,
47.6252,-134.233,53,
47.6265,-134.235,53,
47.6277,-134.236,53,
47.629,-134.238,70,
47.6302,-134.239,55,
47.6314,-134.241,53,
47.6327,-134.242,57,
47.6339,-134.243,52,
47.6352,-134.245,53,
47.6364,-134.246,55,
47.6377,-134.248,53,
47.6389,-134.249,70,
47.6401,-134.251,80,
47.6414,-134.252,71,
47.6426,-134.254,71,
47.6439,-134.255,70,
47.6451,-134.257,70,
47.6463,-134.258,70,
47.6476,-134.26,70,
47.6488,-134.261,78,
47.6501,-134.263,67,
47.6513,-134.264,70,
47.6526,-134.265,71,
47.6538,-134.267,57,
47.655,-134.268,70,
47.6563,-134.27,70,
47.6575,-134.271,70,
47.6588,-134.273,81,
47.66,-134.274,51,
47.6612,-134.276,81,
47.6625,-134.277,54,
47.6637,-134.279,83,
47.665,-134.28,51,
47.6662,-134.282,63,
47.6675,-134.283,71,
47.6687,-134.285,55,
47.6699,-134.286,62,
47.6712,-134.288,65,
47.6724,-134.289,65,
47.6737,-134.29,62,
47.6749,-134.292,56,
47.6761,-134.293,61,
47.6774,-134.295,58,
47.6786,-134.296,63,
47.6799,-134.298,53,
47.6811,-134.299,63,
47.6824,-134.301,51,
47.6836,-134.302,65,
47.6848,-134.304,51,
47.6861,-134.305,65,
47.6873,-134.307,54,
47.6886,-134.308,58,
47.6898,-134.31,62,
47.691,-134.311,66,
47.6923,-134.312,74,
47.6935,-134.314,73,
47.6948,-134.315,65,
47.696,-134.317,59,
47.6973,-134.318,53,
47.6985,-134.32,60,
47.6997,-134.321,65,
47.701,-134.323,62,
47.7022,-134.324,54,
47.7035,-134.326,67,
47.7047,-134.327,58,
47.7059,-134.329,56,
47.7072,-134.33,55,
47.7084,-134.332,54,
47.7097,-134.333,59,
47.7109,-134.334,60,
47.7122,-134.336,56,
47.7134,-134.337,51,
47.7146,-134.339,51,
47.7159,-134.34,118,
47.7171,-134.342,51,
47.7184,-134.343,51,
47.7196,-134.345,52,
47.7208,-134.346,55,
47.7221,-134.348,53,
47.7233,-134.349,134,
47.7246,-134.351,61,
47.7258,-134.352,66,
47.7271,-134.354,52,
47.7283,-134.355,51,
47.7295,-134.356,52,
47.7308,-134.358,53,
47.732,-134.359,140,
47.7333,-134.361,51,
47.7345,-134.362,75,
47.7357,-134.364,56,
47.737,-134.365,152,
47.7382,-134.367,546,
47.7395,-134.368,907,
47.7407,-134.37,554,
47.742,-134.371,152,
47.7432,-134.373,52,
47.7444,-134.374,51,
47.7457,-134.376,51,
47.7469,-134.377,53,
47.7482,-134.378,57,
47.7494,-134.38,52,
47.7506,-134.381,52,
47.7519,-134.383,51,
47.7531,-134.384,52,
47.7544,-134.386,52,
47.7556,-134.387,51,
47.7569,-134.389,52,
47.7581,-134.39,52,
47.7593,-134.392,51,
47.7606,-134.393,51,
47.7618,-134.395,51,
47.7631,-134.396,54,
47.7643,-134.398,71,
47.7655,-134.399,68,
47.7668,-134.4,69,
47.768,-134.402,69,
47.7693,-134.403,69,
47.7705,-134.405,69,
47.7718,-134.406,69,
47.773,-134.408,70,
47.7742,-134.409,72,
47.7755,-134.411,69,
47.7767,-134.412,69,
47.778,-134.414,56,
47.7792,-134.415,71,
47.7804,-134.417,79,
47.7817,-134.418,70,
47.7829,-134.42,69,
47.7842,-134.421,82,
47.7854,-134.423,79,
47.7867,-134.424,54,
47.7879,-134.425,68,
47.7891,-134.427,51,
47.7904,-134.428,54,
47.7916,-134.43,71,
47.7929,-134.431,51,
47.7941,-134.433,62,
47.7953,-134.434,64,
47.7966,-134.436,65,
47.7978,-134.437,62,
47.7991,-134.439,53,
47.8003,-134.44,62,
47.8016,-134.442,55,
47.8028,-134.443,59,
47.804,-134.445,60,
47.8053,-134.446,62,
47.8065,-134.447,61,
47.8078,-134.449,62,
47.809,-134.45,65,
47.8102,-134.452,61,
47.8115,-134.453,55,
47.8127,-134.455,58,
47.814,-134.456,51,
47.8152,-134.458,62,
47.8165,-134.459,73,
47.8177,-134.461,68,
47.8189,-134.462,68,
47.8202,-134.464,64,
47.8214,-134.465,52,
47.8227,-134.467,56,
47.8239,-134.468,67,
47.8251,-134.469,64,
47.8264,-134.471,56,
47.8276,-134.472,62,
47.8289,-134.474,56,
47.8301,-134.475,53,
47.8313,-134.477,52,
47.8326,-134.478,51,
47.8338,-134.48,63,
47.8351,-134.481,65,
47.8363,-134.483,56,
47.8376,-134.484,51,
47.8388,-134.486,67,
47.84,-134.487,67,
47.8413,-134.489,52,
47.8425,-134.49,51,
47.8438,-134.491,55,
47.845,-134.493,54,
47.8462,-134.494,51,
47.8475,-134.496,51,
47.8487,-134.497,125,
47.85,-134.499,53,
47.8512,-134.5,56,
47.8525,-134.502,135,
47.8537,-134.503,128,
47.8549,-134.505,129,
47.8562,-134.506,68,
47.8574,-134.508,71,
47.8587,-134.509,72,
47.8599,-134.511,55,
47.8611,-134.512,52,
47.8624,-134.513,150,
47.8636,-134.515,552,
47.8649,-134.516,1149,
47.8661,-134.518,509,
47.8674,-134.519,141,
47.8686,-134.521,141,
47.8698,-134.522,141,
47.8711,-134.524,141,
47.8723,-134.525,141,
47.8736,-134.527,145,
47.8748,-134.528,146,
47.876,-134.53,141,
47.8773,-134.531,55,
47.8785,-134.533,53,
47.8798,-134.534,51,
47.881,-134.535,51,
47.8823,-134.537,51,
47.8835,-134.538,51,
47.8847,-134.54,68,
47.886,-134.541,52,
47.8872,-134.543,51,
47.8885,-134.544,55,
47.8897,-134.546,54,
47.8909,-134.547,51,
47.8922,-134.549,51,
47.8934,-134.55,55,
47.8947,-134.552,74,
47.8959,-134.553,72,
47.8972,-134.555,66,
47.8984,-134.556,65,
47.8996,-134.558,65,
47.9009,-134.559,65,
47.9021,-134.56,65,
47.9034,-134.562,65,
47.9046,-134.563,65,
47.9058,-134.565,65,
47.9071,-134.566,65,
47.9083,-134.568,66,
47.9096,-134.569,75,
47.9108,-134.571,65,
47.9121,-134.572,66,
47.9133,-134.574,51,
47.9145,-134.575,54,
47.9158,-134.577,66,
47.917,-134.578,54,
47.9183,-134.58,52,
47.9195,-134.581,51,
47.9207,-134.582,59,
47.922,-134.584,60,
47.9232,-134.585,73,
47.9245,-134.587,65,
47.9257,-134.588,72,
47.927,-134.59,62,
47.9282,-134.591,56,
47.9294,-134.593,60,
47.9307,-134.594,65,
47.9319,-134.596,60,
47.9332,-134.597,61,
47.9344,-134.599,60,
47.9356,-134.6,51,
47.9369,-134.602,63,
47.9381,-134.603,65,
47.9394,-134.604,67,
47.9406,-134.606,69,
47.9419,-134.607,71,
47.9431,-134.609,63,
47.9443,-134.61,59,
47.9456,-134.612,53,
47.9468,-134.613,70,
47.9481,-134.615,66,
47.9493,-134.616,67,
47.9505,-134.618,57,
47.9518,-134.619,63,
47.953,-134.621,55,
47.9543,-134.622,54,
47.9555,-134.624,52,
47.9568,-134.625,51,
47.958,-134.626,64,
47.9592,-134.628,67,
47.9605,-134.629,53,
47.9617,-134.631,51,
47.963,-134.632,65,
47.9642,-134.634,62,
47.9654,-134.635,59,
47.9667,-134.637,52,
47.9679,-134.638,55,
47.9692,-134.64,55,
47.9704,-134.641,51,
47.9717,-134.643,52,
47.9729,-134.644,52,
47.9741,-134.646,125,
47.9754,-134.647,55,
47.9766,-134.648,137,
47.9779,-134.65,67,
47.9791,-134.651,130,
47.9803,-134.653,52,
47.9816,-134.654,51,
47.9828,-134.656,57,
47.9841,-134.657,167,
47.9853,-134.659,55,
47.9866,-134.66,52,
47.9878,-134.662,152,
47.989,-134.663,509,
47.9903,-134.665,734,
47.9915,-134.666,317,
47.9928,-134.668,115,
47.994,-134.669,65,
47.9952,-134.671,52,
47.9965,-134.672,93,
47.9977,-134.673,60,
47.999,-134.675,52,
48.0002,-134.676,93,
48.0015,-134.678,93,
48.0027,-134.679,93,
48.0039,-134.681,93,
48.0052,-134.682,93,
48.0064,-134.684,93,
48.0077,-134.685,57,
48.0089,-134.687,61,
48.0101,-134.688,60,
48.0114,-134.69,93,
48.0126,-134.691,56,
48.0139,-134.693,56,
48.0151,-134.694,60,
48.0164,-134.695,53,
48.0176,-134.697,56,
48.0188,-134.698,57,
48.0201,-134.7,56,
48.0213,-134.701,57,
48.0226,-134.703,51,
48.0238,-134.704,51,
48.025,-134.706,51,
48.0263,-134.707,58,
48.0275,-134.709,51,
48.0288,-134.71,54,
48.03,-134.712,53,
48.0313,-134.713,57,
48.0325,-134.715,51,
48.0337,-134.716,70,
48.035,-134.717,60,
48.0362,-134.719,62,
48.0375,-134.72,52,
48.0387,-134.722,51,
48.0399,-134.723,66,
48.0412,-134.725,51,
48.0424,-134.726,57,
48.0437,-134.728,72,
48.0449,-134.729,61,
48.0462,-134.731,57,
48.0474,-134.732,69,
48.0486,-134.734,60,
48.0499,-134.735,67,
48.0511,-134.737,57,
48.0524,-134.738,72,
48.0536,-134.739,57,
48.0548,-134.741,57,
48.0561,-134.742,59,
48.0573,-134.744,58,
48.0586,-134.745,62,
48.0598,-134.747,53,
48.0611,-134.748,61,
48.0623,-134.75,60,
48.0635,-134.751,65,
48.0648,-134.753,68,
48.066,-134.754,66,
48.0673,-134.756,64,
48.0685,-134.757,58,
48.0697,-134.759,53,
48.071,-134.76,66,
48.0722,-134.761,70,
48.0735,-134.763,68,
48.0747,-134.764,56,
48.076,-134.766,60,
48.0772,-134.767,56,
48.0784,-134.769,53,
48.0797,-134.77,51,
48.0809,-134.772,67,
48.0822,-134.773,61,
48.0834,-134.775,66,
48.0846,-134.776,53,
48.0859,-134.778,66,
48.0871,-134.779,65,
48.0884,-134.781,64,
48.0896,-134.782,57,
48.0909,-134.783,63,
48.0921,-134.785,74,
48.0933,-134.786,56,
48.0946,-134.788,51,
48.0958,-134.789,53,
48.0971,-134.791,53,
48.0983,-134.792,123,
48.0995,-134.794,55,
48.1008,-134.795,65,
48.102,-134.797,51,
48.1033,-134.798,52,
48.1045,-134.8,52,
48.1058,-134.801,68,
48.107,-134.803,56,
48.1082,-134.804,56,
48.1095,-134.806,56,
48.1107,-134.807,52,
48.112,-134.808,52,
48.1132,-134.81,141,
48.1144,-134.811,317,
48.1157,-134.813,391,
48.1169,-134.814,127,
48.1182,-134.816,134,
48.1194,-134.817,68,
48.1207,-134.819,69,
48.1219,-134.82,54,
48.1231,-134.822,54,
48.1244,-134.823,113,
48.1256,-134.825,52,
48.1269,-134.826,220,
48.1281,-134.828,79,
48.1293,-134.829,68,
48.1306,-134.83,69,
48.1318,-134.832,69,
48.1331,-134.833,69,
48.1343,-134.835,68,
48.1356,-134.836,69,
48.1368,-134.838,69,
48.138,-134.839,69,
48.1393,-134.841,68,
48.1405,-134.842,68,
48.1418,-134.844,69,
48.143,-134.845,75,
48.1442,-134.847,73,
48.1455,-134.848,93,
48.1467,-134.85,91,
48.148,-134.851,93,
48.1492,-134.852,93,
48.1505,-134.854,93,
48.1517,-134.855,92,
48.1529,-134.857,92,
48.1542,-134.858,96,
48.1554,-134.86,91,
48.1567,-134.861,91,
48.1579,-134.863,92,
48.1591,-134.864,92,
48.1604,-134.866,104,
48.1616,-134.867,56,
48.1629,-134.869,59,
48.1641,-134.87,51,
48.1654,-134.872,51,
48.1666,-134.873,52,
48.1678,-134.874,52,
48.1691,-134.876,52,
48.1703,-134.877,52,
48.1716,-134.879,82,
48.1728,-134.88,54,
48.174,-134.882,81,
48.1753,-134.883,51,
48.1765,-134.885,85,
48.1778,-134.886,52,
48.179,-134.888,57,
48.1803,-134.889,53,
48.1815,-134.891,53,
48.1827,-134.892,58,
48.184,-134.894,68,
48.1852,-134.895,58,
48.1865,-134.896,60,
48.1877,-134.898,61,
48.1889,-134.899,52,
48.1902,-134.901,53,
48.1914,-134.902,58,
48.1927,-134.904,75,
48.1939,-134.905,52,
48.1952,-134.907,55,
48.1964,-134.908,51,
48.1976,-134.91,63,
48.1989,-134.911,55,
48.2001,-134.913,60,
48.2014,-134.914,56,
48.2026,-134.916,72,
48.2038,-134.917,71,
48.2051,-134.918,69,
48.2063,-134.92,61,
48.2076,-134.921,64,
48.2088,-134.923,59,
48.2101,-134.924,52,
48.2113,-134.926,60,
48.2125,-134.927,65,
48.2138,-134.929,54,
48.215,-134.93,70,
48.2163,-134.932,69,
48.2175,-134.933,73,
48.2187,-134.935,52,
48.22,-134.936,52,
48.2212,-134.938,170,
48.2225,-134.939,74,
48.2237,-134.941,57,
48.225,-134.942,53,
48.2262,-134.943,51,
48.2274,-134.945,56,
48.2287,-134.946,60,
48.2299,-134.948,80,
48.2312,-134.949,54,
48.2324,-134.951,62,
48.2336,-134.952,54,
48.2349,-134.954,52,
48.2361,-134.955,52,
48.2374,-134.957,141,
48.2386,-134.958,115,
48.2399,-134.96,127,
48.2411,-134.961,64,
48.2423,-134.963,65,
48.2436,-134.964,68,
48.2448,-134.965,52,
48.2461,-134.967,53,
48.2473,-134.968,54,
48.2485,-134.97,65,
48.2498,-134.971,90,
48.251,-134.973,78,
48.2523,-134.974,96,
48.2535,-134.976,137,
48.2548,-134.977,52,
48.256,-134.979,111,
48.2572,-134.98,52,
48.2585,-134.982,216,
48.2597,-134.983,72,
48.261,-134.985,69,
48.2622,-134.986,68,
48.2634,-134.987,72,
48.2647,-134.989,72,
48.2659,-134.99,72,
48.2672,-134.992,72,
48.2684,-134.993,68,
48.2697,-134.995,72,
48.2709,-134.996,69,
48.2721,-134.998,72,
48.2734,-134.999,74,
48.2746,-135.001,72,
48.2759,-135.002,90,
48.2771,-135.004,90,
48.2783,-135.005,90,
48.2796,-135.007,90,
48.2808,-135.008,98,
48.2821,-135.009,92,
48.2833,-135.011,92,
48.2846,-135.012,91,
48.2858,-135.014,91,
48.287,-135.015,92,
48.2883,-135.017,120,
48.2895,-135.018,51,
48.2908,-135.02,52,
